what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487468274
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487478555
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487480817
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329487485668
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487493141
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487498507
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1329487521985
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1329487522188
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1329487522188
started,bundle,org.eclipse.mylyn.pde.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.pde.ui",1329487522188
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487553981
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487556321
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487559565
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487563216
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487572997
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487574370
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487595305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487597411
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487609220
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487612278
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1329487629032
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329487651340
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329487663118
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329487685458
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487706221
