what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486079432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486080103
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486090414
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486101615
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486103222
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329486113643
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1329486117964
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329486118229
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329486118323
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1329486131193
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329486137386
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486152097
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486261999
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486263528
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486859077
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486861589
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486898514
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329486901946
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486904162
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329486915331
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329486915394
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329486915425
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329486920386
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329486920542
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329486920713
