what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1329484100126
java.specification.vendor,sysinfo,,,"Oracle Corporation",1329484100126
java.specification.version,sysinfo,,,"1.7",1329484100126
java.vendor,sysinfo,,,"Oracle Corporation",1329484100126
java.version,sysinfo,,,"1.7.0_02",1329484100126
java.vm.info,sysinfo,,,"mixed mode, sharing",1329484100126
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329484100126
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329484100126
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1329484100126
java.vm.specification.version,sysinfo,,,"1.7",1329484100126
java.vm.vendor,sysinfo,,,"Oracle Corporation",1329484100126
java.vm.version,sysinfo,,,"22.0-b10",1329484100126
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1329484100345
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1329484100485
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1329484100501
started,bundle,org.eclipse.emf.mint,0.8.0.v200906161513,"org.eclipse.emf.mint",1329484100735
started,bundle,org.eclipse.emf.mint.ui,0.8.0.v200906161513,"org.eclipse.emf.mint.ui",1329484100735
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1329484100781
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1329484100781
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1329484100906
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin.equinox",1329484100906
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator.manipulator",1329484100937
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1329484100953
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1329484101093
started,bundle,org.eclipse.m2m.atl.adt.ui,3.0.1.v200909150941,"org.eclipse.m2m.atl.adt.ui",1329484101171
