what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181406895
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181421712
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181424989
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181444307
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181446413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181463245
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181466089
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181480201
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181481815
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181505890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181509036
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181524341
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181527986
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329181532419
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181539283
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181543064
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181565498
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1329181568228
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329181571645
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181573829
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181585137
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181585215
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181585293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181589720
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181592216
