what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437345355
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437346632
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437349280
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437367240
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437368737
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1329437383388
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437394790
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437397060
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329437401953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437413698
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437416586
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437428033
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437431726
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437459689
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437497872
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329437500832
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329437519625
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329437519835
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329437520632
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329437521122
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437595411
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437597281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437609786
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437613061
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437616466
