what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228434381
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329228476964
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228520907
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228527162
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228538812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228543594
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1329228547387
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1329228547496
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1329228547512
started,bundle,org.eclipse.mylyn.pde.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.pde.ui",1329228547512
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228579420
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228600489
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228616619
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228617919
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228631539
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228633732
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228645277
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228653021
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228678179
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228679637
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329228703140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228713243
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329228744101
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329228746676
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329228751202
