what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487032612
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487043454
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487048415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487066121
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487068258
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487082579
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487086760
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487116228
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487119598
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487148255
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487220889
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329487223681
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329487227893
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487230140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487241356
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329487241434
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329487241512
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487271183
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487272603
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487273196
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487274803
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487278188
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487282743
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487293117
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487294365
