what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329779385451
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779386653
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779388306
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329779388391
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329779397602
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329779399153
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779405848
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779423574
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329779430684
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329779431288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779439710
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779442824
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.toggleOverwrite",1329779443433
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.toggleOverwrite",1329779447399
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779457186
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779458044
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779459245
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779462456
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1329779472989
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329779499490
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329779511653
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779542769
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779555692
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779589834
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329779593131
