what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178005754
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178025964
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178028954
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1329178052694
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1329178068164
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178074884
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178096324
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178108774
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178123994
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178151364
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178153934
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178178714
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178180504
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178192564
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178194134
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178206774
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178209134
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178217164
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178219074
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178234144
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178237634
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178243354
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178248134
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178252104
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178253744
