what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.ide",1330041481947
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1330041481947
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1330041481947
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1330041481947
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1330041481947
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1330041481947
started,bundle,org.eclipse.uml2.diagram.common,0.9.0.v200906190654,"org.eclipse.uml2.diagram.common",1330041481947
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1330041481947
os,sysinfo,,,"win32",1330041481947
arch,sysinfo,,,"x86",1330041481947
ws,sysinfo,,,"win32",1330041481947
locale,sysinfo,,,"pt_BR",1330041481947
processors,sysinfo,,,"4",1330041481947
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1330041481947
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1330041481947
java.specification.name,sysinfo,,,"Java Platform API Specification",1330041481947
java.specification.vendor,sysinfo,,,"Oracle Corporation",1330041481947
java.specification.version,sysinfo,,,"1.7",1330041481947
java.vendor,sysinfo,,,"Oracle Corporation",1330041481947
java.version,sysinfo,,,"1.7.0_02",1330041481947
java.vm.info,sysinfo,,,"mixed mode, sharing",1330041481947
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1330041481947
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1330041481947
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1330041481947
java.vm.specification.version,sysinfo,,,"1.7",1330041481947
