what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329436878142
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329436878192
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436879905
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436885663
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436904063
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436905878
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436917308
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436918718
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436923781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436926253
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436934496
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436936221
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436946238
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436948836
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329436953599
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329436964339
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329436966614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436975069
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436977184
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436985364
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436987122
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436995649
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436997607
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437006942
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437009972
