what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401918308
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401918356
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401918403
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401935053
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401936918
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401945621
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401948360
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401950693
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401952551
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401955689
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401956796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401961777
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401963867
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401973297
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401976076
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401983709
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401984994
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401994810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401996772
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401999645
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329402000647
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329402011442
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329402012454
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329402015022
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329402016222
