what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437617799
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437628281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437630856
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437683245
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437687780
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437696480
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437700383
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437716843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437720115
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329437725900
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329437727400
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329437730990
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437738376
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437740136
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437747698
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437749078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437761663
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437762861
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437781354
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437782366
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437795444
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437796869
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437806154
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329437808447
started,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1329437810649
