what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436461086
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329436462429
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436467461
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436469391
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329436476069
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436480701
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436484904
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436486516
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436489936
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436514499
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436518709
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1329436521709
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1329436521782
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1329436521787
started,bundle,org.eclipse.mylyn.pde.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.pde.ui",1329436521789
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436540192
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436544282
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436563020
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436565600
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436575700
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436578355
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436580755
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436586965
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436625624
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329436634014
