what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1329174863419
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1329174863451
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml",1329174863560
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1329174863575
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1329174863622
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1329174863794
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1329174863794
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1329174863794
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1329174864465
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329174865182
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329175640217
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1329175642713
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1329175642713
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1329175642816
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1329175642906
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1329175642996
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329175644196
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329175731394
started,bundle,org.eclipse.gmf.xpand.migration,1.0.0.v20090608-0720,"org.eclipse.gmf.xpand.migration",1329175733088
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1329175734654
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1329175734655
started,bundle,org.eclipse.emf.mint,0.8.0.v200906161513,"org.eclipse.emf.mint",1329175736288
started,bundle,org.eclipse.emf.mint.ui,0.8.0.v200906161513,"org.eclipse.emf.mint.ui",1329175736290
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329175741584
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176206987
