what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776992354
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776994463
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776995881
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776996934
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776998146
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776999117
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777003445
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777004930
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777009306
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777010866
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777022946
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777024406
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777025301
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777027986
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329777061953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777063284
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329777064677
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329777064822
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329777087996
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329777089296
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329777132208
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329777133036
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329777164279
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329777166200
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329777171601
