what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487303179
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487304474
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329487330307
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487335705
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487343037
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487345346
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487348045
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487349293
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487351352
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487352959
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487355876
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329487358856
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487361851
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487367202
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487384908
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487394236
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487414189
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487415062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487427589
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487429555
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487430288
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487433252
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487449273
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487452924
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329487465248
