what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776172870
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776198099
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776205186
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776214164
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776215273
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1329776248182
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776249550
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776250804
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776258441
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776259761
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776261488
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776262943
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1329776264861
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776273038
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776274490
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776281444
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776284090
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776298153
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776300153
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776304178
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776308235
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776330568
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776332052
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776348179
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776349310
