what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"pt_BR",1329400398758
processors,sysinfo,,,"4",1329400398758
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329400398758
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1329400398758
java.specification.name,sysinfo,,,"Java Platform API Specification",1329400398758
java.specification.vendor,sysinfo,,,"Oracle Corporation",1329400398758
java.specification.version,sysinfo,,,"1.7",1329400398758
java.vendor,sysinfo,,,"Oracle Corporation",1329400398758
java.version,sysinfo,,,"1.7.0_02",1329400398758
java.vm.info,sysinfo,,,"mixed mode, sharing",1329400398758
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329400398758
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329400398758
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1329400398758
java.vm.specification.version,sysinfo,,,"1.7",1329400398758
java.vm.vendor,sysinfo,,,"Oracle Corporation",1329400398758
java.vm.version,sysinfo,,,"22.0-b10",1329400398758
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329400439578
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329400439629
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329400439629
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1329400440957
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329400440957
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1329400442710
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1329400442712
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1329400442795
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1329400442891
