what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329440214198
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329440216353
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329440219788
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329440219878
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329440233326
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329440234576
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329440242401
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329442127916
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329442131359
stopped,bundle,org.eclipse.emf.teneo.eclipselink.ui,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink.ui",1329442131592
stopped,bundle,org.eclipse.emf.teneo.eclipselink,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink",1329442131592
