what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178256434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178258024
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178267324
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178270714
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178282644
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178323514
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329178331374
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178333354
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178335494
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1329178342634
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329178358085
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329178395515
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329178395675
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329178395845
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329178396065
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329178396325
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329178396655
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329178405765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329178424705
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180362962
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329180368048
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180370966
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180374910
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329180374970
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329180375020
