what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1329757025985
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329757025985
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1329757025985
java.vm.specification.version,sysinfo,,,"1.7",1329757025985
java.vm.vendor,sysinfo,,,"Oracle Corporation",1329757025985
java.vm.version,sysinfo,,,"22.0-b10",1329757025985
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1329757026004
started,bundle,org.eclipse.emf.validation,1.3.0.v200901271722,"org.eclipse.emf.validation",1329757026471
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1329757026511
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1329757026540
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml",1329757026616
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1329757026620
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1329757026646
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1329757026657
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1329757026660
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1329757026661
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1329757027042
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329757027538
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329757406426
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329757408491
stopped,bundle,org.eclipse.emf.teneo.eclipselink.ui,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink.ui",1329757408890
stopped,bundle,org.eclipse.emf.teneo.eclipselink,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink",1329757408890
