what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180472906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180475153
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180487971
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180489937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1329180491980
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180497627
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180502027
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180562273
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180571460
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329180573662
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180575238
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180577484
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1329180577547
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180579247
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180582305
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180583163
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180609767
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329180613434
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180621930
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180623974
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180629964
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180631165
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180660042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180661274
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180676846
