what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401364240
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401365504
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401367051
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401379531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401386210
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401391927
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401394630
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329401404714
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401407295
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401417917
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401418134
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1329401430424
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329401435947
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401437936
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401443920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401447228
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401454887
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401459102
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401460683
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401485761
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401500418
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401514986
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401523823
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401546911
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401550620
