what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181599719
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181601496
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181613786
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181614847
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181618294
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181620837
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1329181621586
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181633203
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181650736
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1329181650834
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181661146
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181704369
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181707011
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181710356
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181712847
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181716252
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181717594
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181724532
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181726750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181752854
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181755616
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181761279
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181764923
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181783628
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181787808
