what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329775687934
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329775688981
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775691876
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775704370
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329775704448
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329775704494
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1329775712138
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775740034
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775745700
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775756136
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775757061
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775769804
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775771279
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775777434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775778820
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775780706
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775782970
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1329775786033
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1329775786112
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1329775786123
started,bundle,org.eclipse.mylyn.pde.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.pde.ui",1329775786124
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775796549
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775797278
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775804054
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775806863
