what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776011002
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776019613
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329776019687
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329776019732
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776020009
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776024686
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776051906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776053640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776063516
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776065147
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776071280
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776072488
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776079285
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776081137
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776088113
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776089439
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776102161
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776103541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776128364
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776133494
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776135950
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776136942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776152897
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776155268
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329776172073
