what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775810039
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775811574
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329775821464
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329775822889
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775830450
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775835296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775836740
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775837978
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775841223
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775842259
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775848953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775850352
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775853740
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775854883
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775856715
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775857948
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775866085
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775867710
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775877629
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775878562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775883933
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775885170
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775888377
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775889203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329775894294
