what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401576638
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401580572
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401608181
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401610603
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401619242
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401620755
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401627987
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401647889
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401649807
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401681675
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401692126
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401695235
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401769099
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1329401784712
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401789941
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401790104
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401804931
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401814703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401890126
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329401893503
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401901465
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401905306
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1329401907320
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329401909006
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329401911505
