what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180381206
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180382485
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180386615
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180388081
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180395060
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180397343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180408070
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180411135
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180412071
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180413213
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329180416387
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180417011
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180418849
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329180421115
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180422927
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180437089
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329180437179
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329180437249
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180440581
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180441898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180443182
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329180444330
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1329180453632
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1329180456567
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1329180456817
