what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230552656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230566456
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230576187
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329230601305
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230603145
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230606121
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329230608212
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230610598
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230620869
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329230620978
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329230621041
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1329230636870
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230638627
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230642309
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230654176
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230657079
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230660123
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230664217
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230673268
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230674282
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230681951
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230684669
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230689137
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230691077
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1329230697465
