what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181921173
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181922131
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181927014
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181928668
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181938901
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181949573
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329181969949
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183320187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183325267
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183330717
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329183349257
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183361037
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183364307
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183365847
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183368467
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183370017
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183559592
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329183563462
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183574732
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329183576612
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329188964348
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329188968732
stopped,bundle,org.eclipse.emf.teneo.eclipselink.ui,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink.ui",1329188969325
stopped,bundle,org.eclipse.emf.teneo.eclipselink,1.0.0.v200909151729,"org.eclipse.emf.teneo.eclipselink",1329188969325
