what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329229009206
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329229032075
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329229033084
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329229048133
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329229050916
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329229069566
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329229085322
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1329229128384
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1329229129654
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329229132591
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329229133247
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1329229133553
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1329229136233
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329229140547
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329229171321
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329229197881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1329229202531
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329229213679
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230530383
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329230534756
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230537761
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230545096
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329230545196
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329230545236
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329230550238
