what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1329176213624
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176213691
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1329176213997
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176214049
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1329176214181
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1329176214475
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1329176214494
started,bundle,org.eclipse.acceleo.ide.ui,0.8.1.v200909161003,"org.eclipse.acceleo.ide.ui",1329176217552
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1329176221856
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176222154
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176222228
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1329176222243
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.file.newQuickMenu",1329176234255
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176237916
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176246177
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176246235
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176246297
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176247827
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176259206
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176260945
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176267142
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176281179
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176282951
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176295534
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1329176296774
